,@id,@name,@type,FIPScounty,bathrooms,bedrooms,city,finishedSqFt,lastSoldDate,lastSoldPrice,latitude,links,longitude,lotSizeSqFt,state,street,taxAssessment,taxAssessmentYear,totalRooms,useCode,yearBuilt,zestimate,zindexValue,zipcode,zpid,cluster
55,343868,Northwest Raleigh,neighborhood,37183.0,5.0,5.0,Raleigh,4395.0,1/31/2008,675000.0,35.828353,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.714248,16988.0,NC,4401 Harbourgate Dr,703677.0,2018.0,13.0,SingleFamily,2004.0,713397.0,"276,500",27612,67553790,40
56,184194,Six Forks,neighborhood,37183.0,3.0,4.0,Raleigh,2190.0,10/29/2015,405000.0,35.842372999999995,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Six-Forks/r_184194/', 'forSaleByOwner': 'http://www.zillow.com/six-forks-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/six-forks-raleigh-nc/'}",-78.649078,13503.0,NC,4512 Wilkes St,402648.0,2018.0,9.0,SingleFamily,1963.0,499503.0,"391,700",27609,6435724,47
57,54047,Raleigh,city,37183.0,4.0,4.0,Raleigh,4234.0,6/28/2016,627500.0,35.931360999999995,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.739137,36590.0,NC,5513 Brook Edge Dr,452816.0,2018.0,,SingleFamily,2008.0,665394.0,"221,100",27613,89500736,23
58,343870,Falls of Neuse,neighborhood,37183.0,3.0,3.0,Raleigh,1872.0,4/7/2017,313000.0,35.843307,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Falls-of-Neuse/r_343870/', 'forSaleByOwner': 'http://www.zillow.com/falls-of-neuse-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/falls-of-neuse-raleigh-nc/'}",-78.63153,12632.0,NC,405 Compton Rd,247907.0,2018.0,9.0,SingleFamily,1963.0,410001.0,"295,500",27609,6435352,32
59,184194,Six Forks,neighborhood,37183.0,6.0,6.0,Raleigh,3183.0,12/8/2015,375000.0,35.849801,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Six-Forks/r_184194/', 'forSaleByOwner': 'http://www.zillow.com/six-forks-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/six-forks-raleigh-nc/'}",-78.651453,13068.0,NC,1000 Manchester Dr,369527.0,2018.0,11.0,SingleFamily,1984.0,624900.0,"391,700",27609,6414993,47
60,343870,Falls of Neuse,neighborhood,37183.0,2.0,4.0,Raleigh,2160.0,4/15/2016,11000.0,35.840721,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Falls-of-Neuse/r_343870/', 'forSaleByOwner': 'http://www.zillow.com/falls-of-neuse-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/falls-of-neuse-raleigh-nc/'}",-78.637986,22215.0,NC,201 Lynwood Ln,387443.0,2018.0,6.0,SingleFamily,1960.0,550001.0,"295,500",27609,6378408,32
61,343862,Five Points,neighborhood,37183.0,3.0,3.0,Raleigh,1502.0,12/12/2016,445000.0,35.806197,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Five-Points/r_343862/', 'forSaleByOwner': 'http://www.zillow.com/five-points-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/five-points-raleigh-nc/'}",-78.62671800000001,5227.0,NC,719 New Rd,365392.0,2018.0,7.0,SingleFamily,1949.0,467393.0,"411,300",27608,6401484,55
62,270318,North Raleigh,neighborhood,37183.0,3.0,3.0,Raleigh,1812.0,10/15/2019,290000.0,35.901286,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.595795,9147.0,NC,2309 Dahlgreen Rd,216337.0,2018.0,9.0,SingleFamily,1995.0,290160.0,"270,100",27615,6545088,19
63,54047,Raleigh,city,37183.0,3.0,4.0,Raleigh,1987.0,7/28/2011,140000.0,35.732949,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.56630200000001,6534.0,NC,5105 Carnelian Dr,157282.0,2018.0,11.0,SingleFamily,2010.0,219930.0,"221,100",27610,111632972,27
64,343869,Northeast Raleigh,neighborhood,37183.0,2.0,3.0,Raleigh,1246.0,10/19/2004,123000.0,35.846771000000004,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.55405,6534.0,NC,5504 Marthonna Way,131778.0,2018.0,3.0,SingleFamily,1998.0,184901.0,"171,900",27616,50103204,4
65,343863,Wade,neighborhood,37183.0,7.0,6.0,Raleigh,7694.0,3/6/2018,2800000.0,35.811894,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Wade/r_343863/', 'forSaleByOwner': 'http://www.zillow.com/wade-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/wade-raleigh-nc/'}",-78.663609,43995.0,NC,2714 Cambridge Rd,2420444.0,2018.0,14.0,SingleFamily,2015.0,2859033.0,"454,400",27608,124272954,13
66,343868,Northwest Raleigh,neighborhood,37183.0,3.0,5.0,Raleigh,2596.0,11/19/2007,270000.0,35.913808,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.738973,11325.0,NC,9448 Cartersville Ct,267565.0,2018.0,11.0,SingleFamily,1993.0,389900.0,"276,500",27617,6501709,23
67,343868,Northwest Raleigh,neighborhood,37183.0,5.0,5.0,Raleigh,4456.0,3/23/2017,635000.0,35.910447999999995,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.717632,23958.0,NC,12804 Baybriar Dr,536430.0,2018.0,12.0,SingleFamily,2010.0,720431.0,"276,500",27613,102332849,31
68,270318,North Raleigh,neighborhood,37183.0,3.0,4.0,Raleigh,2485.0,6/3/1991,148000.0,35.866403000000005,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.664702,19166.0,NC,6429 Lakeland Dr,260308.0,2018.0,8.0,SingleFamily,1977.0,325001.0,"270,100",27612,6451351,0
69,270318,North Raleigh,neighborhood,37183.0,3.0,3.0,Raleigh,1795.0,5/29/2007,180000.0,35.867669,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.599432,23522.0,NC,6408 Johnsdale Rd,191102.0,2018.0,7.0,SingleFamily,1968.0,310001.0,"270,100",27615,6384526,19
70,343873,Southwest Raleigh,neighborhood,37183.0,3.0,4.0,Raleigh,2642.0,5/24/2012,266000.0,35.733816,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Southwest-Raleigh/r_343873/', 'forSaleByOwner': 'http://www.zillow.com/southwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/southwest-raleigh-raleigh-nc/'}",-78.660628,6098.0,NC,1521 The Arts Dr,273761.0,2018.0,,SingleFamily,2012.0,372916.0,"164,100",27603,118509334,54
71,343868,Northwest Raleigh,neighborhood,37183.0,4.0,4.0,Raleigh,3716.0,7/1/1996,243500.0,35.923059,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.744662,11325.0,NC,5204 Willow Cry Ln,369786.0,2018.0,7.0,SingleFamily,1996.0,472338.0,"276,500",27613,6542814,23
72,54047,Raleigh,city,37183.0,4.0,4.0,Raleigh,2797.0,5/28/2002,280000.0,35.917497999999995,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.585212,28313.0,NC,10708 Elmbrook Ct,337123.0,2018.0,7.0,SingleFamily,1994.0,372900.0,"221,100",27614,6536945,60
73,343869,Northeast Raleigh,neighborhood,37183.0,3.0,3.0,Raleigh,2395.0,10/11/2006,209000.0,35.801303999999995,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.549251,6969.0,NC,2218 Flowing Dr,210654.0,2018.0,9.0,SingleFamily,2006.0,289900.0,"171,900",27610,71205725,42
74,343868,Northwest Raleigh,neighborhood,37183.0,4.0,3.0,Raleigh,4094.0,10/26/2005,75000.0,35.870779999999996,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.73562,40075.0,NC,8128 Park Side Dr,466932.0,2018.0,,SingleFamily,2007.0,664556.0,"276,500",27612,6383652,31
75,343868,Northwest Raleigh,neighborhood,37183.0,3.0,5.0,Raleigh,2566.0,2/15/2019,295000.0,35.892559999999996,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.70864499999999,12632.0,NC,4217 Glen Erin Way,299466.0,2018.0,7.0,SingleFamily,1995.0,424992.0,"276,500",27613,6541902,31
76,54047,Raleigh,city,37183.0,2.0,3.0,Raleigh,1101.0,10/11/2016,140000.0,35.633939,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.691139,30056.0,NC,5160 Shield Cir,125842.0,2018.0,5.0,SingleFamily,1983.0,170001.0,"221,100",27603,6473078,36
77,54047,Raleigh,city,37183.0,5.0,4.0,Raleigh,4500.0,2/7/2003,260000.0,35.69506,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.72498,82764.0,NC,6932 Darcy Ln,633445.0,2018.0,11.0,SingleFamily,2006.0,1137558.0,"221,100",27606,6519064,25
78,343872,North Central,neighborhood,37183.0,4.0,3.0,Raleigh,2829.0,,,35.780590999999994,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Central/r_343872/', 'forSaleByOwner': 'http://www.zillow.com/north-central-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-central-raleigh-nc/'}",-78.629178,3049.0,NC,5 N Swain St,77532.0,2018.0,,SingleFamily,2018.0,1157539.0,"231,700",27601,6422343,3
79,343869,Northeast Raleigh,neighborhood,37183.0,4.0,5.0,Raleigh,3020.0,1/26/2018,272500.0,35.808999,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.550286,12196.0,NC,4740 Grand Cypress Ct,277331.0,2018.0,10.0,SingleFamily,1993.0,421628.0,"171,900",27604,6530641,42
80,343874,Central,neighborhood,37183.0,1.0,2.0,Raleigh,544.0,11/10/2015,80000.0,35.765485,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Central/r_343874/', 'forSaleByOwner': 'http://www.zillow.com/central-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/central-raleigh-nc/'}",-78.634231,2613.0,NC,1202 S Bloodworth St,33246.0,2018.0,3.0,SingleFamily,1959.0,145189.0,"239,000",27601,6381331,3
81,270318,North Raleigh,neighborhood,37183.0,3.0,3.0,Raleigh,2096.0,12/30/2013,215000.0,35.885356,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.66278299999999,14331.0,NC,1001 Sawmill Rd,251031.0,2018.0,7.0,SingleFamily,1982.0,338179.0,"270,100",27615,6467209,0
82,54047,Raleigh,city,37183.0,5.0,5.0,Raleigh,4264.0,5/12/2016,795730.0,35.981237,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.684945,182951.0,NC,12205 Upper Creek Way,793358.0,2018.0,,SingleFamily,2016.0,887901.0,"221,100",27614,118508899,15
83,343865,Mordecai,neighborhood,37183.0,2.0,3.0,Raleigh,1517.0,,,35.793479,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Mordecai/r_343865/', 'forSaleByOwner': 'http://www.zillow.com/mordecai-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/mordecai-raleigh-nc/'}",-78.630822,7405.0,NC,209 Glascock St,264971.0,2018.0,5.0,SingleFamily,1926.0,563946.0,"315,400",27604,6378186,55
84,270318,North Raleigh,neighborhood,37183.0,3.0,3.0,Raleigh,1828.0,8/27/1998,152500.0,35.88207,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.594031,6098.0,NC,2516 Constitution Dr,207181.0,2018.0,6.0,SingleFamily,1993.0,279001.0,"270,100",27615,6529344,19
85,270325,Southeast Raleigh,neighborhood,37183.0,3.0,5.0,Raleigh,2382.0,9/20/2019,233000.0,35.735758000000004,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Southeast-Raleigh/r_270325/', 'forSaleByOwner': 'http://www.zillow.com/southeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/southeast-raleigh-raleigh-nc/'}",-78.540901,6969.0,NC,3327 Marshlane Way,178118.0,2018.0,,SingleFamily,2003.0,238175.0,"149,300",27610,65332879,27
86,343869,Northeast Raleigh,neighborhood,37183.0,2.5,4.0,Raleigh,1845.0,6/19/2000,147000.0,35.842901,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.547096,8712.0,NC,4705 Cardinal Grove Blvd,178993.0,2018.0,,SingleFamily,2000.0,237913.0,"171,900",27616,50114343,4
87,343868,Northwest Raleigh,neighborhood,37183.0,4.0,4.0,Raleigh,3200.0,6/30/2006,549000.0,35.91467,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.792253,10454.0,NC,9148 Palm Bay Cir,527266.0,2018.0,11.0,SingleFamily,2004.0,539694.0,"276,500",27617,65331337,7
88,270318,North Raleigh,neighborhood,37183.0,2.5,3.0,Raleigh,2228.0,10/2/2019,298000.0,35.88541,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.595968,8276.0,NC,2412 Buckwater Ct,228831.0,2018.0,,SingleFamily,1997.0,310000.0,"270,100",27615,6550130,19
89,343875,South Central,neighborhood,37183.0,1.0,2.0,Raleigh,1020.0,,,35.77612,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/South-Central/r_343875/', 'forSaleByOwner': 'http://www.zillow.com/south-central-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/south-central-raleigh-nc/'}",-78.628293,4791.0,NC,314 Haywood St,80000.0,2018.0,5.0,SingleFamily,1949.0,190382.0,"115,400",27601,6429421,3
90,343869,Northeast Raleigh,neighborhood,37183.0,2.0,2.0,Raleigh,1848.0,2/27/2009,233500.0,35.898509999999995,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.512359,6098.0,NC,8508 Lasilla Way,235447.0,2018.0,7.0,SingleFamily,2008.0,282500.0,"171,900",27616,89499337,21
91,270318,North Raleigh,neighborhood,37183.0,3.0,3.0,Raleigh,1985.0,5/18/2006,138500.0,35.876356,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.65655699999999,12196.0,NC,7300 Mine Shaft Rd,204179.0,2018.0,9.0,SingleFamily,1982.0,260002.0,"270,100",27615,6467487,0
92,343870,Falls of Neuse,neighborhood,37183.0,4.0,5.0,Raleigh,3908.0,1/31/2019,331500.0,35.839624,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Falls-of-Neuse/r_343870/', 'forSaleByOwner': 'http://www.zillow.com/falls-of-neuse-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/falls-of-neuse-raleigh-nc/'}",-78.63746,20037.0,NC,222 Lynwood Ln,295044.0,2018.0,6.0,SingleFamily,1958.0,1081169.0,"295,500",27609,6394687,32
93,343869,Northeast Raleigh,neighborhood,37183.0,2.0,4.0,Raleigh,1596.0,5/16/2017,173000.0,35.853023,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.563576,14810.0,NC,4512 Brost Ct,139165.0,2018.0,5.0,SingleFamily,1985.0,216760.0,"171,900",27616,6483556,4
94,270325,Southeast Raleigh,neighborhood,37183.0,3.0,3.0,Raleigh,2296.0,8/12/2013,177500.0,35.758342999999996,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Southeast-Raleigh/r_270325/', 'forSaleByOwner': 'http://www.zillow.com/southeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/southeast-raleigh-raleigh-nc/'}",-78.554838,23522.0,NC,1067 Heritage Manor Dr,180540.0,2018.0,6.0,SingleFamily,2007.0,253888.0,"149,300",27610,82668828,27
95,270318,North Raleigh,neighborhood,37183.0,5.0,4.0,Raleigh,3364.0,5/3/2013,460000.0,35.923559999999995,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.560783,11325.0,NC,3036 Falls River Ave,476002.0,2018.0,9.0,SingleFamily,2005.0,522262.0,"270,100",27614,68318885,60
96,54047,Raleigh,city,37183.0,3.0,3.0,Raleigh,2802.0,6/24/2019,102000.0,35.857661,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.499697,37897.0,NC,3900 Lauriston Rd,353836.0,2018.0,12.0,SingleFamily,2005.0,364166.0,"221,100",27616,53458472,46
97,343869,Northeast Raleigh,neighborhood,37183.0,3.0,3.0,Raleigh,2345.0,12/11/2014,159075.0,35.801966,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.549604,6969.0,NC,2226 Lazy River Dr,211993.0,2018.0,9.0,SingleFamily,2005.0,268984.0,"171,900",27610,67557799,42
98,54047,Raleigh,city,37183.0,4.0,3.0,Raleigh,2037.0,,,35.860296000000005,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.53491899999999,4356.0,NC,6500 Perry Creek Rd,56000.0,2018.0,,SingleFamily,2019.0,308742.0,"221,100",27616,248756255,46
99,54047,Raleigh,city,,3.0,3.0,Raleigh,1722.0,,,35.864465,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.54477800000001,,NC,5419 Martin Wallace Way,,,,SingleFamily,2019.0,276439.0,"221,100",27616,2082390967,4
100,54047,Raleigh,city,37183.0,3.0,3.0,Raleigh,2037.0,,,35.859994,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.532303,3049.0,NC,5519 Wallace Martin Way,,,,SingleFamily,2019.0,310810.0,"221,100",27616,248750993,46
101,54047,Raleigh,city,37183.0,4.0,3.0,Raleigh,1722.0,,,35.85995,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.53236700000001,,NC,5517 Wallace Martin Way,,,,SingleFamily,2019.0,280790.0,"221,100",27616,248748523,46
102,54047,Raleigh,city,,4.0,4.0,Raleigh,1931.0,,,35.864465,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.54477800000001,,NC,6024 Kayton St,,,,SingleFamily,2019.0,281274.0,"221,100",27616,2082390968,4
103,54047,Raleigh,city,37183.0,4.0,3.0,Raleigh,1722.0,,,35.859871999999996,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.532481,2614.0,NC,5513 Wallace Martin Way,,,,SingleFamily,2019.0,280790.0,"221,100",27616,248748168,46
104,343867,East Raleigh,neighborhood,37183.0,4.0,4.0,Raleigh,2014.0,1/15/2019,253000.0,35.794759,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/East-Raleigh/r_343867/', 'forSaleByOwner': 'http://www.zillow.com/east-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/east-raleigh-raleigh-nc/'}",-78.616161,14810.0,NC,1608 Ben Lloyd Dr,213789.0,2018.0,7.0,SingleFamily,1972.0,563169.0,"146,700",27604,6413533,53
105,270325,Southeast Raleigh,neighborhood,37183.0,3.0,4.0,Raleigh,2038.0,11/5/2004,142000.0,35.753939,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Southeast-Raleigh/r_270325/', 'forSaleByOwner': 'http://www.zillow.com/southeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/southeast-raleigh-raleigh-nc/'}",-78.56455600000001,4791.0,NC,1520 Cricket Ridge Dr,154712.0,2018.0,7.0,SingleFamily,2004.0,235001.0,"149,300",27610,65340131,27
